panel,scheme,region_abbreviation,region_name,continent,metric,value,units,n,sample_unit
b,Continent,WSB,W.Siberia,Asia,Coverage rate before adjustment,79.99999999999999,percent,15,independent climate models
b,Continent,ESB,E.Siberia,Asia,Coverage rate before adjustment,84.44444444444443,percent,15,independent climate models
b,Continent,RFE,Russian-Far-East,Asia,Coverage rate before adjustment,84.44444444444443,percent,15,independent climate models
b,Continent,WCA,W.C.Asia,Asia,Coverage rate before adjustment,77.77777777777777,percent,15,independent climate models
b,Continent,ECA,E.C.Asia,Asia,Coverage rate before adjustment,75.55555555555556,percent,15,independent climate models
b,Continent,TIB,Tibetan-Plateau,Asia,Coverage rate before adjustment,82.2222222222222,percent,15,independent climate models
b,Continent,EAS,E.Asia,Asia,Coverage rate before adjustment,75.55555555555556,percent,15,independent climate models
b,Continent,ARP,Arabian-Peninsula,Asia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Continent,SAS,S.Asia,Asia,Coverage rate before adjustment,77.77777777777777,percent,15,independent climate models
b,Continent,SEA,S.E.Asia,Australasia,Coverage rate before adjustment,84.44444444444444,percent,15,independent climate models
b,Continent,NAU,N.Australia,Australasia,Coverage rate before adjustment,88.88888888888889,percent,15,independent climate models
b,Continent,CAU,C.Australia,Australasia,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,Continent,EAU,E.Australia,Australasia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Continent,SAU,S.Australia,Australasia,Coverage rate before adjustment,91.1111111111111,percent,15,independent climate models
b,Continent,NZ,New-Zealand,Australasia,Coverage rate before adjustment,91.1111111111111,percent,15,independent climate models
b,Continent,EAN,E.Antarctica,Antarctica,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,Continent,WAN,W.Antarctica,Antarctica,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Continent + LSAT,GIC,Greenland/Iceland,North and Central America,Coverage rate before adjustment,77.77777777777779,percent,15,independent climate models
b,Continent + LSAT,NWN,N.W.North-America,North and Central America,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,Continent + LSAT,NEN,N.E.North-America,North and Central America,Coverage rate before adjustment,77.77777777777777,percent,15,independent climate models
b,Continent + LSAT,WNA,W.North-America,North and Central America,Coverage rate before adjustment,77.77777777777777,percent,15,independent climate models
b,Continent + LSAT,CNA,C.North-America,North and Central America,Coverage rate before adjustment,77.77777777777777,percent,15,independent climate models
b,Continent + LSAT,ENA,E.North-America,North and Central America,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,Continent + LSAT,NCA,N.Central-America,North and Central America,Coverage rate before adjustment,68.88888888888887,percent,15,independent climate models
b,Continent + LSAT,SCA,S.Central-America,North and Central America,Coverage rate before adjustment,82.22222222222223,percent,15,independent climate models
b,Continent + LSAT,CAR,Caribbean,North and Central America,Coverage rate before adjustment,84.44444444444444,percent,15,independent climate models
b,Continent + LSAT,NWS,N.W.South-America,South America,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,Continent + LSAT,NSA,N.South-America,South America,Coverage rate before adjustment,71.1111111111111,percent,15,independent climate models
b,Continent + LSAT,NES,N.E.South-America,South America,Coverage rate before adjustment,95.55555555555556,percent,15,independent climate models
b,Continent + LSAT,SAM,South-American-Monsoon,South America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Continent + LSAT,SWS,S.W.South-America,South America,Coverage rate before adjustment,88.88888888888889,percent,15,independent climate models
b,Continent + LSAT,SES,S.E.South-America,South America,Coverage rate before adjustment,88.88888888888889,percent,15,independent climate models
b,Continent + LSAT,SSA,S.South-America,South America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Continent + LSAT,NEU,N.Europe,Europe,Coverage rate before adjustment,82.22222222222223,percent,15,independent climate models
b,Continent + LSAT,WCE,West&Central-Europe,Europe,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,Continent + LSAT,EEU,E.Europe,Europe,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,Continent + LSAT,MED,Mediterranean,Europe,Coverage rate before adjustment,64.44444444444443,percent,15,independent climate models
b,Continent + LSAT,SAH,Sahara,Africa,Coverage rate before adjustment,71.11111111111111,percent,15,independent climate models
b,Continent + LSAT,WAF,Western-Africa,Africa,Coverage rate before adjustment,73.33333333333334,percent,15,independent climate models
b,Continent + LSAT,CAF,Central-Africa,Africa,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,Continent + LSAT,NEAF,N.Eastern-Africa,Africa,Coverage rate before adjustment,84.44444444444443,percent,15,independent climate models
b,Continent + LSAT,SEAF,S.Eastern-Africa,Africa,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Continent + LSAT,WSAF,W.Southern-Africa,Africa,Coverage rate before adjustment,79.99999999999999,percent,15,independent climate models
b,Continent + LSAT,ESAF,E.Southern-Africa,Africa,Coverage rate before adjustment,77.77777777777779,percent,15,independent climate models
b,Continent + LSAT,MDG,Madagascar,Africa,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Continent + LSAT,RAR,Russian-Arctic,Asia,Coverage rate before adjustment,84.44444444444444,percent,15,independent climate models
b,Continent + LSAT,WSB,W.Siberia,Asia,Coverage rate before adjustment,68.88888888888889,percent,15,independent climate models
b,Continent + LSAT,ESB,E.Siberia,Asia,Coverage rate before adjustment,73.33333333333333,percent,15,independent climate models
b,Continent + LSAT,RFE,Russian-Far-East,Asia,Coverage rate before adjustment,73.33333333333333,percent,15,independent climate models
b,Continent + LSAT,WCA,W.C.Asia,Asia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Continent + LSAT,ECA,E.C.Asia,Asia,Coverage rate before adjustment,73.33333333333331,percent,15,independent climate models
b,Continent + LSAT,TIB,Tibetan-Plateau,Asia,Coverage rate before adjustment,75.55555555555556,percent,15,independent climate models
b,Continent + LSAT,EAS,E.Asia,Asia,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,Continent + LSAT,ARP,Arabian-Peninsula,Asia,Coverage rate before adjustment,88.88888888888889,percent,15,independent climate models
b,Continent + LSAT,SAS,S.Asia,Asia,Coverage rate before adjustment,77.77777777777777,percent,15,independent climate models
b,Continent + LSAT,SEA,S.E.Asia,Australasia,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,Continent + LSAT,NAU,N.Australia,Australasia,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,Continent + LSAT,CAU,C.Australia,Australasia,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,Continent + LSAT,EAU,E.Australia,Australasia,Coverage rate before adjustment,75.55555555555556,percent,15,independent climate models
b,Continent + LSAT,SAU,S.Australia,Australasia,Coverage rate before adjustment,91.11111111111111,percent,15,independent climate models
b,Continent + LSAT,NZ,New-Zealand,Australasia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Continent + LSAT,EAN,E.Antarctica,Antarctica,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,Continent + LSAT,WAN,W.Antarctica,Antarctica,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,LSAT,GIC,Greenland/Iceland,North and Central America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,LSAT,NWN,N.W.North-America,North and Central America,Coverage rate before adjustment,91.1111111111111,percent,15,independent climate models
b,LSAT,NEN,N.E.North-America,North and Central America,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,LSAT,WNA,W.North-America,North and Central America,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,LSAT,CNA,C.North-America,North and Central America,Coverage rate before adjustment,75.55555555555556,percent,15,independent climate models
b,LSAT,ENA,E.North-America,North and Central America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,LSAT,NCA,N.Central-America,North and Central America,Coverage rate before adjustment,82.2222222222222,percent,15,independent climate models
b,LSAT,SCA,S.Central-America,North and Central America,Coverage rate before adjustment,82.2222222222222,percent,15,independent climate models
b,LSAT,CAR,Caribbean,North and Central America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,LSAT,NWS,N.W.South-America,South America,Coverage rate before adjustment,88.88888888888889,percent,15,independent climate models
b,LSAT,NSA,N.South-America,South America,Coverage rate before adjustment,88.8888888888889,percent,15,independent climate models
b,LSAT,NES,N.E.South-America,South America,Coverage rate before adjustment,84.44444444444444,percent,15,independent climate models
b,LSAT,SAM,South-American-Monsoon,South America,Coverage rate before adjustment,84.44444444444443,percent,15,independent climate models
b,LSAT,SWS,S.W.South-America,South America,Coverage rate before adjustment,91.1111111111111,percent,15,independent climate models
b,LSAT,SES,S.E.South-America,South America,Coverage rate before adjustment,88.88888888888889,percent,15,independent climate models
b,LSAT,SSA,S.South-America,South America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,LSAT,NEU,N.Europe,Europe,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,LSAT,WCE,West&Central-Europe,Europe,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,LSAT,EEU,E.Europe,Europe,Coverage rate before adjustment,73.33333333333333,percent,15,independent climate models
b,LSAT,MED,Mediterranean,Europe,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,LSAT,SAH,Sahara,Africa,Coverage rate before adjustment,68.88888888888887,percent,15,independent climate models
b,LSAT,WAF,Western-Africa,Africa,Coverage rate before adjustment,77.77777777777779,percent,15,independent climate models
b,LSAT,CAF,Central-Africa,Africa,Coverage rate before adjustment,82.22222222222223,percent,15,independent climate models
b,LSAT,NEAF,N.Eastern-Africa,Africa,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,LSAT,SEAF,S.Eastern-Africa,Africa,Coverage rate before adjustment,82.22222222222223,percent,15,independent climate models
b,LSAT,WSAF,W.Southern-Africa,Africa,Coverage rate before adjustment,88.88888888888889,percent,15,independent climate models
b,LSAT,ESAF,E.Southern-Africa,Africa,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,LSAT,MDG,Madagascar,Africa,Coverage rate before adjustment,88.88888888888889,percent,15,independent climate models
b,LSAT,RAR,Russian-Arctic,Asia,Coverage rate before adjustment,84.44444444444443,percent,15,independent climate models
b,LSAT,WSB,W.Siberia,Asia,Coverage rate before adjustment,77.77777777777779,percent,15,independent climate models
b,LSAT,ESB,E.Siberia,Asia,Coverage rate before adjustment,88.88888888888889,percent,15,independent climate models
b,LSAT,RFE,Russian-Far-East,Asia,Coverage rate before adjustment,77.77777777777777,percent,15,independent climate models
b,LSAT,WCA,W.C.Asia,Asia,Coverage rate before adjustment,84.44444444444443,percent,15,independent climate models
b,LSAT,ECA,E.C.Asia,Asia,Coverage rate before adjustment,77.77777777777777,percent,15,independent climate models
b,LSAT,TIB,Tibetan-Plateau,Asia,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,LSAT,EAS,E.Asia,Asia,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,LSAT,ARP,Arabian-Peninsula,Asia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,LSAT,SAS,S.Asia,Asia,Coverage rate before adjustment,77.77777777777777,percent,15,independent climate models
b,LSAT,SEA,S.E.Asia,Australasia,Coverage rate before adjustment,82.22222222222221,percent,15,independent climate models
b,LSAT,NAU,N.Australia,Australasia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,LSAT,CAU,C.Australia,Australasia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,LSAT,EAU,E.Australia,Australasia,Coverage rate before adjustment,84.44444444444443,percent,15,independent climate models
b,LSAT,SAU,S.Australia,Australasia,Coverage rate before adjustment,86.66666666666666,percent,15,independent climate models
b,LSAT,NZ,New-Zealand,Australasia,Coverage rate before adjustment,88.8888888888889,percent,15,independent climate models
b,LSAT,EAN,E.Antarctica,Antarctica,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,LSAT,WAN,W.Antarctica,Antarctica,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,Raw prior,GIC,Greenland/Iceland,North and Central America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,NWN,N.W.North-America,North and Central America,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,Raw prior,NEN,N.E.North-America,North and Central America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,WNA,W.North-America,North and Central America,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,CNA,C.North-America,North and Central America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,ENA,E.North-America,North and Central America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,NCA,N.Central-America,North and Central America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,SCA,S.Central-America,North and Central America,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,CAR,Caribbean,North and Central America,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,NWS,N.W.South-America,South America,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,NSA,N.South-America,South America,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,NES,N.E.South-America,South America,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,SAM,South-American-Monsoon,South America,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,SWS,S.W.South-America,South America,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,SES,S.E.South-America,South America,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,SSA,S.South-America,South America,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,NEU,N.Europe,Europe,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,WCE,West&Central-Europe,Europe,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,EEU,E.Europe,Europe,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,MED,Mediterranean,Europe,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,SAH,Sahara,Africa,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,WAF,Western-Africa,Africa,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,CAF,Central-Africa,Africa,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,NEAF,N.Eastern-Africa,Africa,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,SEAF,S.Eastern-Africa,Africa,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,WSAF,W.Southern-Africa,Africa,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,ESAF,E.Southern-Africa,Africa,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,MDG,Madagascar,Africa,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,RAR,Russian-Arctic,Asia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,WSB,W.Siberia,Asia,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,ESB,E.Siberia,Asia,Coverage rate before adjustment,100.0,percent,15,independent climate models
b,Raw prior,RFE,Russian-Far-East,Asia,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,WCA,W.C.Asia,Asia,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,ECA,E.C.Asia,Asia,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,TIB,Tibetan-Plateau,Asia,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,EAS,E.Asia,Asia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,ARP,Arabian-Peninsula,Asia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,SAS,S.Asia,Asia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,SEA,S.E.Asia,Australasia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,NAU,N.Australia,Australasia,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,CAU,C.Australia,Australasia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,EAU,E.Australia,Australasia,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,SAU,S.Australia,Australasia,Coverage rate before adjustment,93.33333333333333,percent,15,independent climate models
b,Raw prior,NZ,New-Zealand,Australasia,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
b,Raw prior,EAN,E.Antarctica,Antarctica,Coverage rate before adjustment,80.0,percent,15,independent climate models
b,Raw prior,WAN,W.Antarctica,Antarctica,Coverage rate before adjustment,86.66666666666667,percent,15,independent climate models
